Node ID,xaxis,yaxis,Genename,size,color
chr7:150815720-150817057:+,0.035042032,2.625216153,AGAP3,1.584962501,CLL+UVM
chr19:11358851-11361549:-,0.035046015,3.015389179,DOCK6,0.91753784,CLL+UVM
chr12:56999874-57000030:-,0.035177063,3.981476555,BAZ2A,3.835699548,CLL+UVM
chr10:122643401-122645293:+,0.035382514,3.993629379,WDR11,4.129283017,CLL+UVM
chr16:58200606-58201110:-,0.035473291,3.811798094,CSNK2A2,2.712718048,CLL+UVM
chr12:54913117-54914458:+,0.035586232,3.438684101,NCKAP1L,3.049243519,CLL+UVM
chr6:7404789-7405128:+,0.035830458,5.631106715,RIOK1,3.38466385,CLL+UVM
chr3:139063041-139065709:+,0.036046191,4.033488116,MRPS22,2.488286481,CLL+UVM
chr2:203157627-203162080:+,0.036075564,3.011016696,NOP58,5.108524457,CLL
chr17:73486840-73487110:+,0.036204206,6.693192088,TMEM94,2.807354922,CLL+UVM
chr4:113178954-113181257:+,0.036382615,2.270693897,AP1AR,0.959358016,CLL+UVM
chr17:29587534-29588714:+,0.036675928,5.986219725,NF1,1.938599455,CLL+UVM
chr7:2419147-2419815:+,0.036766007,4.589747274,EIF3B,2.571541985,CLL+UVM
chr1:78267194-78268938:+,0.036973311,2.890283893,FAM73A,1.38466385,CLL+UVM
chr20:36322555-36323303:+,0.036991927,5.74637781,CTNNBL1,2.544320516,CLL
chr22:44577251-44577579:+,0.037005858,2.02488746,PARVG,3.437405312,CLL+UVM
chr12:57881609-57881701:+,0.037291162,2.009092881,MARS,2.459431619,CLL
chr9:131087519-131088044:+,0.037477719,3.997325564,COQ4,2.096861539,CLL+UVM
chr11:66053069-66055068:-,0.037526773,8.26042525,YIF1A,4.972182056,CLL
chr19:41220059-41220182:-,0.037527804,6.194045656,ADCK4,2.650253961,CLL+UVM
chr2:61415872-61416044:-,0.03762138,3.510639212,USP34,3.835699548,backgroud
chr9:130250043-130251642:+,0.037829342,3.883555192,LRSAM1,2.256339753,CLL+UVM
chr1:155237999-155238083:-,0.038275925,2.959968398,CLK2,2.807354922,CLL+UVM
chr11:68837964-68838703:+,0.038334009,0.512710972,TPCN2,3.058893689,CLL+UVM
chr1:228335401-228336058:+,0.038794899,11.15006518,GUK1,6.232021123,CLL+UVM
chr14:105677649-105678449:-,0.039358358,3.412043765,BRF1,2.096861539,CLL+UVM
chr7:65444928-65445210:-,0.039474064,2.489143212,GUSB,2.239465935,CLL+UVM
chr10:49942081-49943898:+,0.039564806,3.442985833,WDFY4,3.289506617,CLL
chr5:137537158-137537801:-,0.039591806,3.612378036,CDC23,2.353636955,CLL+UVM
chrX:48324799-48325185:-,0.039977215,2.294745401,SLC38A5,1.473931188,CLL+UVM
chr12:53690336-53691607:+,0.040012629,9.654390966,PFDN5,5.51131341,CLL+UVM
chr7:148451243-148454059:+,0.040403461,6.633260815,CUL1,3.89077093,CLL+UVM
chr1:153631363-153631594:+,0.040919964,3.162959252,SNAPIN,3.841302254,CLL+UVM
chr5:150411956-150414562:-,0.041261198,2.321298553,TNIP1,2.598259323,CLL
chr16:50818363-50820749:+,0.04147407,1.798910262,CYLD,4.418789634,CLL+UVM
chr11:3726602-3727674:-,0.04198276,2.937581787,NUP98,2.557995453,CLL+UVM
chr11:94192765-94194101:-,0.042025546,3.838047282,MRE11A,2.662965013,CLL+UVM
chr10:91479464-91483696:+,0.042371749,2.187227356,KIF20B,1.039528364,CLL
chr1:120277390-120277729:+,0.042539256,0.870383658,PHGDH,1.688055994,UVM
chr7:127973442-127975596:-,0.042827209,2.077458366,RBM28,1.187627003,CLL+UVM
chr7:40037264-40038944:+,0.04313701,1.782359124,CDK13,2.058893689,CLL+UVM
chr17:42272550-42272786:-,0.043364198,2.244966183,ATXN7L3,1.152003093,backgroud
chr8:61741366-61742868:+,0.043539796,6.894535157,CHD7,3.617977558,CLL+UVM
chr14:58814597-58817771:+,0.043576146,4.354654428,ARID4A,2.662965013,CLL+UVM
chr3:48688532-48688791:-,0.043662533,1.568101397,CELSR3,0.959358016,CLL
chr19:50882054-50882343:+,0.043675341,2.620373223,NR1H2,1.473931188,CLL+UVM
chr8:95796031-95800096:+,0.043772227,3.421896033,DPY19L4,1.289506617,CLL+UVM
chr12:62929490-62930911:+,0.044056683,2.875722992,MON2,1.979822118,CLL+UVM
chr2:231050874-231065600:-,0.044073672,4.568050177,SP110,4.120093845,CLL+UVM
chr1:219347324-219352471:+,0.044544619,3.538146635,LYPLAL1,2.444784843,CLL+UVM
chr2:96934397-96934993:+,0.045603476,2.870711792,CIAO1,4.110845769,CLL+UVM
chr13:113212745-113213635:-,0.046322167,2.643914471,TUBGCP3,2.399930607,CLL+UVM
chr17:20884938-20897384:+,0.046362913,2.423335239,CCDC144NL-AS1,1.38466385,CLL
chr1:52293559-52299688:-,0.04675717,4.571391258,NRD1,4.082740431,CLL+UVM
chr1:41579226-41582593:-,0.046905546,6.647402457,SCMH1,3.019899557,CLL+UVM
chr20:13789549-13797097:+,0.04705026,2.199783408,NDUFAF5,0.959358016,CLL+UVM
chr5:109181708-109183328:+,0.047202994,4.314121635,MAN2A1,4.28128611,CLL+UVM
chr20:25478998-25481475:-,0.04862305,5.967790734,NINL,2,CLL+UVM
chr14:31169465-31171484:+,0.04876301,3.915708148,SCFD1,2.611434712,CLL+UVM
chr1:45474012-45474207:-,0.048968286,3.000706298,HECTD3,2.078002512,CLL+UVM
chr1:205764626-205766051:-,0.049707795,2.387866558,SLC41A1,1.415037499,CLL+UVM
chr2:170388019-170393736:-,0.050152571,7.404476797,FASTKD1,3.337869639,CLL+UVM
chr19:49813094-49813296:-,0.05057053,0.622716973,SLC6A16,1.662965013,CLL
chr2:27700496-27700861:-,0.050707762,3.161091694,IFT172,1.222392421,CLL+UVM
chr16:20750408-20752830:-,0.050944243,4.288720648,THUMPD1,3.115477217,CLL+UVM
chr5:156915522-156916109:-,0.051842707,4.236593698,ADAM19,3.712718048,CLL+UVM
chr2:27258154-27258446:+,0.05197421,6.511043057,TMEM214,2.949016071,CLL+UVM
chr11:64074977-64081325:+,0.052007575,1.09552051,ESRRA,3.392317423,CLL+UVM
chr1:173735429-173743423:+,0.052196403,4.598657911,KLHL20,2.415037499,CLL+UVM
chr11:63965447-63967396:+,0.052499885,2.646627481,STIP1,3.488286481,CLL+UVM
chr9:317129-325647:+,0.052639536,4.334556737,DOCK8,3.415037499,CLL+UVM
chr10:103771555-103772589:-,0.05375821,4.397238931,C10orf76,2.169925001,CLL+UVM
chr1:145601639-145601747:-,0.053818098,5.372471076,POLR3C,3.509555098,CLL+UVM
chr15:89870311-89870397:-,0.053924552,6.189119255,POLG,3.630974898,CLL+UVM
chr17:45234507-45234595:-,0.05441813,3.262826308,CDC27,2.795859283,CLL+UVM
chr15:75192993-75194290:-,0.054665394,1.059064365,FAM219B,2.152003093,CLL
chr1:180242544-180243071:-,0.054703643,3.711109436,ACBD6,1.852442812,CLL
chr2:99788124-99790377:-,0.05490145,3.854521638,MITD1,2.979822118,CLL+UVM
chr3:49211837-49212153:+,0.055376991,1.208742501,KLHDC8B,3.841302254,UVM
chr15:59515410-59516887:-,0.055617763,2.259665044,MYO1E,2.058893689,CLL+UVM
chr2:231037744-231042253:-,0.05576131,1.792390065,SP110,2.222392421,CLL
chr2:179393962-179394686:-,0.055766261,2.824369481,TTN,2.187627003,CLL
chr16:88779856-88780038:+,0.05636307,5.240864208,CTU2,2.516575526,CLL+UVM
chr11:67811121-67811222:+,0.056387117,2.937192608,TCIRG1,3.694261143,CLL+UVM
chr8:68102995-68105679:+,0.057504699,3.914886904,CSPP1,1.688055994,CLL+UVM
chr1:203764923-203771696:+,0.05758003,4.693554993,ZC3H11A,2.784271309,backgroud
chr17:18007204-18007857:+,0.057810125,7.47121784,DRG2,4.044394119,CLL+UVM
chr12:28460683-28515353:+,0.058235356,3.407055776,CCDC91,2.969626351,CLL+UVM
chr16:68021906-68023225:-,0.058532332,0.741325917,DPEP2,5.264703226,backgroud
chr4:493279-493734:+,0.058712232,3.68916513,PIGG,2.429987841,CLL+UVM
chr5:118454700-118456645:+,0.058900704,4.707192915,DMXL1,4.598259323,CLL+UVM
chr16:708345-708509:+,0.061045446,5.789182614,WDR90,1.959358016,UVM
chr2:97285514-97297048:-,0.06134129,14.3299562,KANSL3,4.433701344,CLL+UVM
chr16:10995416-10995637:+,0.061369721,3.041717223,CIITA,2.459431619,CLL
chr7:98579584-98580862:+,0.061566984,3.811798094,TRRAP,3.106199404,CLL+UVM
chr16:72139524-72139882:+,0.061805786,5.635021278,DHX38,4.187627003,CLL+UVM
chr14:95595988-95596394:-,0.061820295,4.436862868,DICER1,2.473931188,CLL+UVM
chrX:128605323-128614677:-,0.062985393,0.865012656,SMARCA1,0.91753784,UVM
chr14:23242938-23243141:-,0.06399397,4.41604856,SLC7A7,5.390407833,CLL+UVM
chr10:1142187-1149538:+,0.064616894,1.754822936,WDR37,4.718818247,CLL
chr1:156020229-156020900:-,0.064814815,3.378563776,UBQLN4,0.688055994,backgroud
chr17:2275783-2275918:+,0.064837194,5.814778801,SGSM2,3.879923548,CLL+UVM
chr1:186324918-186325417:-,0.065468929,5.760046757,TPR,4.156504486,CLL+UVM
chr2:55570964-55571503:-,0.065549349,3.849010868,CCDC88A,4.540881432,CLL+UVM
chr1:160459272-160459987:-,0.065816633,1.431479052,SLAMF6,2.807354922,CLL+UVM
chr7:150912186-150912689:-,0.066186373,3.086766268,ABCF2,3.36923381,CLL+UVM
chr12:62783480-62783562:+,0.066684535,2.808460036,USP15,4.142957954,CLL+UVM
chr4:170483365-170498078:-,0.067264728,2.330422646,NEK1,1,CLL+UVM
chr14:21825540-21826085:-,0.067320832,2.977668436,SUPT16H,3.466699619,CLL+UVM
chr1:32700464-32700552:-,0.067336594,2.452627106,MTMR9LP,2.399930607,CLL+UVM
chr1:153941653-153941789:+,0.067777175,3.608200122,CREB3L4,1.896164189,CLL+UVM
chr6:8027653-8041371:-,0.06817955,2.727779903,BLOC1S5,1.938599455,CLL
chr12:2933419-2939864:+,0.069605453,2.762389896,ITFG2,1.584962501,CLL
chr3:38038679-38038959:+,0.069692177,6.342854023,VILL,3.213779291,CLL+UVM
chr8:38899637-38911982:+,0.070388576,1.807289366,ADAM9,0.830074999,CLL+UVM
chr11:34161043-34161927:+,0.071027496,5.293854321,NAT10,3.361456459,CLL+UVM
chr12:112915535-112915638:+,0.071137751,4.165736773,PTPN11,2.544320516,CLL+UVM
chr3:108343372-108344675:+,0.072682757,1.821441162,DZIP3,1.415037499,CLL
chr2:220100035-220100182:+,0.072710264,4.099373988,ANKZF1,3.187627003,CLL+UVM
chr17:38673302-38676932:+,0.072802646,0.23243182,Not known,1.852442812,CLL
chr10:104123556-104125139:+,0.073167428,2.138923604,GBF1,2.885357434,CLL+UVM
chr1:179835005-179846827:-,0.073196248,2.270604034,TOR1AIP2,1.039528364,backgroud
chr20:43561074-43561204:+,0.073368607,2.199783408,PABPC1L,0.688055994,backgroud
chr5:68602750-68603777:-,0.074200623,2.442874688,CCDC125,1.415037499,CLL+UVM
chr6:3127643-3129220:+,0.074866228,1.657597818,BPHL,1.736965594,CLL+UVM
chr4:39911977-39915230:-,0.075224323,3.581423799,PDS5A,3.029747343,CLL+UVM
chr4:107170156-107171574:-,0.075346907,2.9546468,TBCK,2.133855747,CLL+UVM
chr9:95007368-95009658:-,0.075623627,4.622635218,IARS,4.183221824,CLL+UVM
chr4:84188951-84191012:-,0.075849449,2.95026847,COQ2,1.187627003,CLL+UVM
chrY:14870573-14872398:+,0.076025653,2.729718803,USP9Y,2.096861539,CLL
chr2:202154524-202163960:-,0.076247725,2.09369252,ALS2CR12,0.784271309,CLL
chr20:4843573-4848415:-,0.076351548,4.963801879,SLC23A2,3.106199404,CLL+UVM
chr11:981300-984135:+,0.076410374,2.479497908,AP2A2,2.152003093,CLL+UVM
chr2:32670737-32673842:+,0.07693156,2.91038068,BIRC6,1.896164189,CLL
chr15:41800435-41801228:-,0.077142551,2.365149405,LTK,3.818759685,CLL
chr12:8926063-8929268:+,0.077284017,1.141049106,RIMKLB,1.38466385,CLL+UVM
chr1:109235490-109236193:+,0.077670985,4.254104491,PRPF38B,4.247927513,CLL
chr11:68363687-68367788:+,0.078025289,7.261362513,PPP6R3,4.551174187,CLL+UVM
chr20:42165099-42168770:+,0.078719324,3.977177937,L3MBTL1,2.459431619,CLL+UVM
chr2:201853164-201857003:-,0.078753215,3.293958064,FAM126B,2.273018494,CLL
chr1:206285183-206288104:-,0.079325119,2.199783408,Not known,1.530514717,CLL
chr11:58818801-58820929:-,0.07966039,3.609302813,Not known,2.885357434,CLL
chr13:50055253-50056166:+,0.079835282,3.123386985,SETDB2,3.766712938,CLL+UVM
chr19:7763763-7764262:-,0.080306115,2.832488583,FCER2,3.700439718,CLL
chr5:177031543-177032023:+,0.080404596,2.518206489,B4GALT7,1.078002512,CLL+UVM
chr3:169524737-169525213:-,0.081842584,1.940190347,LRRC34,1.115477217,CLL
chr16:50813956-50815142:+,0.083412327,3.270485125,CYLD,4.992466327,CLL+UVM
chr15:41762591-41763349:+,0.083794227,5.675599566,RTF1,3.959358016,CLL+UVM
chr1:228562454-228563392:+,0.08458441,2.956597424,OBSCN,1.784271309,CLL+UVM
chr6:109767156-109767338:-,0.085827138,11.49227208,MICAL1,6.457608883,CLL+UVM
chr6:144820564-144832056:+,0.086578697,3.874036243,UTRN,2.949016071,CLL+UVM
chr15:49044681-49048099:-,0.086771446,3.608913606,CEP152,1.662965013,CLL
chr2:32865478-32875175:+,0.088595188,3.82325822,TTC27,2.650253961,CLL+UVM
chr1:19480449-19481411:-,0.088649403,7.65299712,UBR4,3.922832139,CLL+UVM
chr10:70139298-70140988:-,0.090330719,2.439593517,RUFY2,2.058893689,CLL+UVM
chr2:24538115-24544682:-,0.091108074,2.731464594,ITSN2,2.039528364,CLL
chr10:75231388-75234676:-,0.091455093,3.995286375,PPP3CB,2.273018494,CLL+UVM
chr15:43262820-43268914:-,0.09164731,2.122581288,UBR1,1.712718048,CLL+UVM
chrX:70516898-70517210:+,0.09209634,3.873247338,NONO,6.287455878,CLL+UVM
chr10:89519558-89527429:-,0.093153954,12.95579702,ATAD1,3.928107082,CLL
chr10:103372339-103384501:-,0.094521347,4.148720554,FBXW4,4.392317423,CLL+UVM
chr1:236738219-236739518:-,0.094578299,3.057371966,HEATR1,1.473931188,CLL+UVM
chr1:185056773-185060696:+,0.09458922,8.480108018,RNF2,4.89077093,CLL+UVM
chr6:37622727-37623475:-,0.094716425,2.178726956,MDGA1,1.959358016,CLL+UVM
chr7:128645231-128655032:-,0.095845122,5.912421429,TNPO3,3.551174187,CLL+UVM
chr2:23977669-23980287:-,0.096070032,2.899288311,ATAD2B,1.736965594,CLL
chr9:136338413-136338536:-,0.096524331,4.118533697,SLC2A6,2.736965594,CLL+UVM
chr16:843275-844033:+,0.097676556,9.902397254,CHTF18,4.329920886,backgroud
chr15:41130904-41132577:-,0.098765432,10.42673122,Not known,2.516575526,backgroud
chr1:101387398-101427190:+,0.099203122,2.378901495,SLC30A7,1.557995453,CLL
chr11:67815440-67815553:+,0.099753382,3.993467433,TCIRG1,5.444784843,CLL+UVM
chr3:184566984-184567705:+,0.099947168,5.849288199,VPS8,3.078002512,CLL
chr14:24608686-24608919:+,0.101427168,2.270981881,Not known,2.67556505,CLL
chrY:14848484-14850059:+,0.102045651,3.385227903,USP9Y,2.20511443,CLL
chr3:15614767-15621416:-,0.102307918,1.98640401,HACL1,1.557995453,CLL
chr1:93682304-93683278:+,0.105323517,2.714371833,CCDC18,1.187627003,CLL
chr2:99788124-99789876:-,0.107188045,4.004783087,MITD1,3.087462841,CLL
chr19:18173264-18174685:-,0.107547438,1.979680292,IL12RB1,1.415037499,CLL+UVM
chr7:2584397-2584542:-,0.107750017,1.819641626,BRAT1,3.142957954,CLL+UVM
chr12:110437590-110449795:+,0.107815822,6.481105314,ANKRD13A,4.174370906,CLL+UVM
chr19:5717646-5719714:-,0.109259259,6.339015464,LONP1,1.115477217,backgroud
chr2:71299882-71300592:+,0.109431119,4.870851704,NAGK,6.234152135,CLL+UVM
chr20:35282127-35284762:-,0.10982392,9.198276694,NDRG3,4.183221824,CLL+UVM
chr8:11416266-11416420:-,0.112226267,2.361898567,Not known,2.019899557,CLL
chr12:112147489-112149903:+,0.112230597,2.838154226,ACAD10,1.896164189,CLL+UVM
chr18:9221998-9235620:+,0.113177175,2.327749209,ANKRD12,1.852442812,CLL
chr3:138219741-138224136:-,0.114031657,2.33293592,CEP70,1.557995453,CLL+UVM
chr9:14677499-14680030:-,0.114186508,1.034426865,ZDHHC21,1.187627003,CLL
chr20:33934265-33934966:-,0.114420619,2.797441545,UQCC1,1.115477217,backgroud
chr3:45714998-45715593:+,0.114489103,1.467696279,LIMD1,2.91753784,CLL+UVM
chrX:48340104-48340769:+,0.116324814,2.888945825,FTSJ1,3.571541985,CLL+UVM
chr1:179318078-179319411:+,0.116357381,5.467148173,SOAT1,3.087462841,CLL+UVM
chr4:186253914-186260513:+,0.11683406,1.97534423,SNX25,2.019899557,CLL+UVM
chr20:37635000-37638902:+,0.117733168,3.12206205,DHX35,2.289506617,CLL+UVM
chrX:49083611-49084497:-,0.118548488,1.896599986,CACNA1F,1.353636955,CLL
chr11:64494863-64496334:-,0.119503665,1.402151061,RASGRP2,3.466699619,CLL
chr16:84213649-84213775:-,0.120129408,4.117382309,TAF1C,1.91753784,backgroud
chr11:65635912-65635980:-,0.12077856,8.318568724,EFEMP2,4.087462841,UVM
chr18:59774337-59777066:-,0.12090712,2.308921987,PIGN,1.415037499,CLL+UVM
chr7:76885827-76888000:+,0.121950009,1.858498726,CCDC146,1.152003093,CLL
chr6:105244645-105244803:-,0.123151205,2.690564174,HACE1,1.611434712,CLL
chr7:77469618-77522908:+,0.123300111,4.324716911,PHTF2,4.142957954,CLL+UVM
chr21:47970658-47971529:+,0.124695824,6.39436789,DIP2A,4.019899557,CLL+UVM
chr9:32492550-32493758:-,0.124977971,2.132677626,DDX58,2.187627003,CLL+UVM
chrX:118972032-118972329:-,0.125120351,5.019317875,UPF3B,3.124695747,CLL+UVM
chr17:43214822-43215034:+,0.128568686,6.712107524,ACBD4,3,CLL+UVM
chr3:183904664-183905136:+,0.130688447,2.136016378,ABCF3,0.874469118,backgroud
chr4:153249553-153250823:-,0.130918807,3.078910078,FBXW7,3.523561956,CLL+UVM
chr6:91269954-91271340:-,0.131592556,13.51263405,MAP3K7,6.320925875,CLL
chr6:109767079-109767338:-,0.132054218,14.7159232,MICAL1,7.445244812,CLL+UVM
chr9:115934003-115935732:-,0.133049701,4.172508658,FKBP15,3.422532036,CLL+UVM
chr11:34953032-34969039:+,0.134137261,6.059476855,PDHX,3.239465935,CLL+UVM
chr10:70955022-70956733:+,0.134489588,7.150416623,SUPV3L1,4.174370906,CLL+UVM
chr14:103398752-103398924:+,0.135751123,1.531106594,AMN,1.222392421,CLL+UVM
chr17:58163510-58165557:-,0.135934626,3.514075637,WFDC21P,4.733956844,CLL
chr8:67364341-67366274:+,0.135949018,2.150855545,ADHFE1,1.115477217,CLL+UVM
chr8:25290170-25290845:-,0.136625663,4.707426951,KCTD9,3.68182404,CLL+UVM
chr14:24649113-24649224:+,0.137057786,2.241596682,REC8,1.637429921,CLL
chr16:67692736-67692830:-,0.137383712,7.915769839,ACD,4.792971004,CLL+UVM
chr13:96377507-96409878:+,0.137447268,4.834062075,DNAJC3,3.329920886,CLL+UVM
chrX:133981506-133981814:+,0.138072113,1.908640143,FAM122C,1.152003093,CLL
chr11:981300-984042:+,0.13841692,3.542650054,AP2A2,3.196397213,CLL+UVM
chr16:20788903-20792021:+,0.139933743,4.097029961,ACSM3,3.422532036,CLL
chr3:122152653-122156016:-,0.143160111,4.061083041,KPNA1,3.754887502,CLL+UVM
chr19:23545542-23557439:-,0.143226262,2.863577468,ZNF91,1.830074999,CLL
chr4:84368182-84369935:-,0.143349569,1.44424986,HELQ,2.712718048,CLL
chr3:44492077-44492359:-,0.143440356,3.501511114,ZNF445,1.321928095,backgroud
chr7:889241-889477:+,0.143802804,3.566074153,SUN1,2.637429921,CLL+UVM
chr12:88512919-88513890:-,0.143806082,2.439593517,CEP290,1.502500341,CLL
chr9:131398064-131398559:-,0.143845553,3.576195683,WDR34,3.502500341,CLL+UVM
chr6:109767166-109767338:-,0.145017761,5.630839866,MICAL1,5.376969458,CLL+UVM
chr11:113701691-113704141:-,0.146296296,1.984822031,USP28,0.688055994,backgroud
chr6:30884737-30884871:+,0.146938607,6.183247975,VARS2,3.604862058,CLL+UVM
chr6:110085186-110086201:+,0.14764685,7.070918812,FIG4,4.688055994,CLL+UVM
chr10:96305665-96306117:+,0.148672937,4.290740885,HELLS,2.415037499,CLL
chr10:75566590-75566865:-,0.14931909,7.174031816,NDST2,4.092169844,CLL+UVM
chr2:203914699-203921133:+,0.150232919,1.966693636,NBEAL1,0.874469118,backgroud
chr11:93425197-93428647:+,0.150846052,0.629597359,CEP295,2.444784843,CLL
chr1:156127924-156128492:+,0.150930848,0.591493807,SEMA4A,1.187627003,CLL
chr14:56100060-56101230:+,0.151361765,4.379817865,KTN1,4.906890596,CLL+UVM
chr12:9574143-9574413:-,0.154816138,2.741823022,DDX12P,3.495410916,CLL
chrX:47315814-47326808:-,0.155792207,6.586825252,ZNF41,3.974733241,CLL
chr11:62376299-62376433:-,0.156310449,5.841503405,EML3,5.466699619,CLL+UVM
chr3:49848903-49849302:-,0.156627582,3.394238345,UBA7,3.901537361,CLL+UVM
chr10:96305710-96306117:+,0.161423779,1.883476236,HELLS,1.637429921,CLL
chr14:39627620-39628653:-,0.161690953,4.867842782,TRAPPC6B,2.611434712,CLL
chr9:140069968-140070159:-,0.161720287,2.137774534,ANAPC2,3.571541985,CLL+UVM
chr17:42929951-42930884:-,0.163370508,5.558736393,EFTUD2,2.459431619,CLL
chr19:36231398-36231924:-,0.164040102,3.355159737,IGFLR1,4.044394119,CLL+UVM
chr11:85374322-85374567:-,0.164310445,3.595597581,CREBZF,4.568167258,CLL+UVM
chr22:39064138-39066874:+,0.165403099,8.945800035,CBY1,3.712718048,CLL+UVM
chr3:108403189-108405274:+,0.165484908,7.397013453,DZIP3,3.984893108,CLL+UVM
chr3:141272783-141274647:+,0.168330428,1.924829887,RASA2,3.754887502,CLL+UVM
chr2:43804401-43805651:-,0.168693969,3.890564408,THADA,2.650253961,CLL+UVM
chr14:24788662-24788947:-,0.169248242,2.691197876,ADCY4,1.760812336,CLL
chr1:202122979-202123313:-,0.16955995,2.666470152,PTPN7,5.579944426,CLL+UVM
chr11:71710066-71710845:+,0.17127925,2.729718803,IL18BP,2.772589504,CLL+UVM
chr4:156858653-156860522:-,0.172720692,3.993629379,CTSO,2.115477217,CLL+UVM
chr3:184587317-184588487:+,0.179712135,4.043933655,VPS8,3.078002512,CLL+UVM
chr1:43917718-43917875:-,0.182470901,4.685884398,HYI,4.317915032,CLL+UVM
chr1:63097090-63099168:-,0.182673823,2.776112666,DOCK7,1.736965594,CLL+UVM
chr2:172584929-172585212:+,0.184835552,3.41513386,DYNC1I2,3.706591945,CLL+UVM
chr6:33261713-33261810:-,0.186170562,3.82522493,RGL2,5.019899557,CLL+UVM
chr1:155237989-155238083:-,0.186496567,2.86985607,CLK2,5.165465353,CLL+UVM
chr6:109931732-109933212:-,0.186866372,3.273501597,AK9,2.096861539,CLL
chr3:15614767-15616483:-,0.188141107,5.350538154,HACL1,3.637429921,CLL+UVM
chr14:39627620-39628686:-,0.188675964,4.52370526,TRAPPC6B,3.289506617,CLL+UVM
chr1:100606071-100606400:+,0.189844656,3.41513386,TRMT13,3.868993988,CLL
chr9:36351217-36352738:-,0.190927984,6.402727876,RNF38,4.810214576,CLL+UVM
chr3:38047744-38047917:+,0.191101173,2.327749209,VILL,4.922832139,CLL+UVM
chr8:11174403-11177178:+,0.194151774,4.16735829,MTMR9,2.488286481,CLL
chr1:212515623-212519131:+,0.194544988,9.906918807,PPP2R5A,4.885357434,CLL+UVM
chr1:43917703-43917875:-,0.194801857,6.102235021,HYI,4.757852961,CLL+UVM
chr14:78203439-78205120:-,0.19952542,5.012680485,SNW1,5.700439718,CLL+UVM
chr6:49416665-49419178:-,0.203053432,5.552388679,MUT,3.239465935,CLL+UVM
chr14:24740221-24740318:-,0.205939746,7.592806952,RABGGTA,3.058893689,CLL
chr4:995352-995438:+,0.20709476,6.82581743,IDUA,4.863498,CLL+UVM
chr16:47347748-47399698:-,0.210850841,4.097029961,ITFG1,4.441099796,CLL+UVM
chr9:35801152-35801630:+,0.211135726,6.745724406,NPR2,2.239465935,CLL+UVM
chr3:187449671-187451320:-,0.214814815,4.460346501,BCL6,1.530514717,backgroud
chr10:43047307-43047437:-,0.214947786,1.203029601,ZNF37BP,4.470319935,CLL
chr3:196792336-196792578:-,0.216477809,7.192038309,DLG1,4.727920455,CLL+UVM
chr11:110128653-110128830:-,0.224940332,4.896589107,RDX,2.516575526,CLL+UVM
chr11:66053069-66053171:-,0.225130038,17.57836677,YIF1A,4.138414029,CLL
chr11:64494851-64496334:-,0.226847703,1.97948569,RASGRP2,4.488286481,CLL
chr20:36631196-36634598:-,0.228047789,13.06262068,TTI1,4.914883386,CLL+UVM
chr9:140508222-140508388:+,0.231293358,3.269118515,ARRDC1,2.830074999,CLL
chr8:126051219-126052036:-,0.234782854,5.537535207,KIAA0196,3.604862058,CLL+UVM
chr10:99502922-99504468:+,0.23514791,8.03720846,ZFYVE27,4.403722186,CLL+UVM
chr13:41524062-41525464:-,0.238755675,4.535586693,ELF1,4.28128611,CLL
chr3:114018551-114026726:+,0.23929495,4.132078658,TIGIT,4.571541985,CLL+UVM
chr17:66982890-66985167:-,0.245214843,2.73675429,ABCA9,2.637429921,CLL
chr12:53689726-53691607:+,0.247969318,9.502787123,PFDN5,6.553735943,CLL+UVM
chr2:165559749-165560953:-,0.249119738,5.367317736,COBLL1,2.584962501,backgroud
chr18:33724998-33725896:+,0.25410354,6.498666578,ELP2,4.659797734,CLL+UVM
chr3:9859444-9860453:+,0.260352575,8.479158295,TTLL3,3.009984089,backgroud
chr2:55801550-55804450:-,0.266577305,2.577684389,Not known,4.810214576,CLL+UVM
chr1:206285193-206288104:-,0.268723302,0.828331539,Not known,3.502500341,CLL
chr14:23237381-23238985:+,0.282854909,7.685379655,OXA1L,7.56139403,CLL+UVM
chr16:720558-720715:+,0.284415321,3.641378372,RHOT2,4.36923381,CLL+UVM
chr1:53378624-53379566:-,0.285493827,5.632713315,ECHDC2,1.611434712,backgroud
chr10:102276735-102286155:-,0.285700088,5.705878209,NDUFB8,3.813068573,CLL
chr5:118407352-118417254:+,0.286867877,4.370007793,DMXL1,1.830074999,backgroud
chr19:35646515-35647729:+,0.289122033,10.62918606,FXYD5,4.792971004,backgroud
chr5:64510776-64511150:-,0.305293957,2.001012673,ADAMTS6,2.557995453,CLL
chr10:121430518-121436419:-,0.309071103,0.994686211,Not known,2.222392421,backgroud
chr10:105139777-105141457:+,0.327598431,3.653273609,TAF5,2.650253961,CLL
chr1:200623694-200623933:-,0.329850088,3.132529191,DDX59,1.712718048,backgroud
chr1:157667132-157667448:-,0.331654166,2.626840542,FCRL3,2.906890596,CLL
chr3:9859444-9860458:+,0.33302506,4.411185145,TTLL3,2.784271309,backgroud
chr1:186323003-186324541:-,0.333284154,3.394385076,TPR,2.115477217,backgroud
chr19:5595522-5598803:-,0.340906268,6.050038657,SAFB2,5.98362703,CLL+UVM
chr4:147149675-147150155:+,0.342855682,3.100490665,Not known,2.337869639,CLL
chr22:24177167-24179250:-,0.344877974,1.514321622,DERL3,4.63420602,CLL
chr6:99998459-99998868:-,0.347222222,2.723202202,CCNC,1.557995453,backgroud
